Time: 20170312-031936  Ask: 1108.85900  Vol: 0.600  Time: 20170312-031942  Bid: 1107.75400  Vol: 0.400
Time: 20170312-031952  Ask: 1108.73900  Vol: 0.600  Time: 20170312-031951  Bid: 1107.75500  Vol: 0.885
Time: 20170312-032004  Ask: 1108.73000  Vol: 8.130  Time: 20170312-031942  Bid: 1107.75400  Vol: 0.400
Time: 20170312-032015  Ask: 1108.71900  Vol: 1.421  Time: 20170312-031942  Bid: 1107.75400  Vol: 0.400
Time: 20170312-032026  Ask: 1108.88800  Vol: 1.421  Time: 20170312-032027  Bid: 1107.75500  Vol: 6.211
Time: 20170312-032035  Ask: 1108.95000  Vol: 8.064  Time: 20170312-031942  Bid: 1107.75400  Vol: 0.400
Time: 20170312-032047  Ask: 1108.94000  Vol: 8.550  Time: 20170312-031942  Bid: 1107.75400  Vol: 0.400
Time: 20170312-032057  Ask: 1108.75900  Vol: 0.600  Time: 20170312-032101  Bid: 1107.75400  Vol: 0.400
Time: 20170312-032107  Ask: 1108.73900  Vol: 1.409  Time: 20170312-032101  Bid: 1107.75400  Vol: 0.400
Time: 20170312-032116  Ask: 1108.62800  Vol: 0.600  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032134  Ask: 1108.50900  Vol: 0.600  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032134  Ask: 1108.50900  Vol: 0.600  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032155  Ask: 1108.76900  Vol: 1.352  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-031559  Ask: 1109.00000  Vol: 0.769  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032214  Ask: 1108.88800  Vol: 0.600  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032221  Ask: 1108.87900  Vol: 1.352  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032237  Ask: 1108.74000  Vol: 9.302  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032245  Ask: 1108.72000  Vol: 9.631  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032255  Ask: 1108.72000  Vol: 8.064  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032308  Ask: 1108.71000  Vol: 9.707  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032317  Ask: 1108.70900  Vol: 1.352  Time: 20170312-032120  Bid: 1107.75400  Vol: 0.103
Time: 20170312-032324  Ask: 1108.70000  Vol: 8.345  Time: 20170312-032328  Bid: 1107.75400  Vol: 0.089
Time: 20170312-032339  Ask: 1108.69900  Vol: 1.352  Time: 20170312-032340  Bid: 1107.97500  Vol: 0.018
Time: 20170312-032353  Ask: 1108.99000  Vol: 8.674  Time: 20170312-032340  Bid: 1107.97500  Vol: 0.018
Time: 20170312-032403  Ask: 1108.98900  Vol: 1.352  Time: 20170312-032340  Bid: 1107.97500  Vol: 0.018
Time: 20170312-032406  Ask: 1108.97000  Vol: 8.184  Time: 20170312-032340  Bid: 1107.97500  Vol: 0.018
Time: 20170312-032421  Ask: 1108.96900  Vol: 1.352  Time: 20170312-032340  Bid: 1107.97500  Vol: 0.018
Time: 20170312-032433  Ask: 1108.99900  Vol: 1.352  Time: 20170312-032340  Bid: 1107.97500  Vol: 0.018
Time: 20170312-032445  Ask: 1108.98900  Vol: 1.352  Time: 20170312-032446  Bid: 1107.72100  Vol: 5.384
Time: 20170312-032455  Ask: 1108.87800  Vol: 0.600  Time: 20170312-032455  Bid: 1107.73100  Vol: 5.377
Time: 20170312-032504  Ask: 1108.86000  Vol: 8.607  Time: 20170312-032510  Bid: 1107.75000  Vol: 6.777
Time: 20170312-032521  Ask: 1108.74000  Vol: 8.136  Time: 20170312-032521  Bid: 1107.76000  Vol: 6.783
Time: 20170312-032530  Ask: 1108.62800  Vol: 0.600  Time: 20170312-032400  Bid: 1107.67000  Vol: 0.017
Time: 20170312-032530  Ask: 1108.62800  Vol: 0.600  Time: 20170312-032540  Bid: 1107.79000  Vol: 6.773
Time: 20170312-032547  Ask: 1108.61800  Vol: 0.600  Time: 20170312-032540  Bid: 1107.79000  Vol: 6.773
Time: 20170312-032557  Ask: 1108.86900  Vol: 1.352  Time: 20170312-032601  Bid: 1107.68000  Vol: 6.780
Time: 20170312-032605  Ask: 1108.75800  Vol: 0.600  Time: 20170312-032611  Bid: 1107.69000  Vol: 6.779
Time: 20170312-032625  Ask: 1108.88900  Vol: 0.600  Time: 20170312-032622  Bid: 1107.69000  Vol: 1.051
